Campaign Date,Campaign Name,Campaign Folder,Business Name,Phone,Email,Address,Website,Category,Rating,Reviews,Priority,Score,Latitude,Longitude
2025-11-24T12:14:47.326Z,Real Estate - Deira Area Campaign (Phase 1),campaign_2025-11-24T12-14-47,833keys Vacation Homes Rental,+971 50 833 4312,,Silver Homes - Hor Al Anz East - Deira - Dubai - United Arab Emirates,https://www.833keys.com/,Vacation home rental agency,,5,MEDIUM,55,,
2025-11-24T12:14:47.326Z,Real Estate - Deira Area Campaign (Phase 1),campaign_2025-11-24T12-14-47,Chosen Homes Real Estate LLC,+971 52 786 2006,,Al Masueed Building - 202 Al Maktoum Rd - Al Rigga - Dubai - United Arab Emirates,https://chosenhomesrealestate.com/,Real estate agency,,5,MEDIUM,55,,
2025-11-24T12:14:47.326Z,Real Estate - Deira Area Campaign (Phase 1),campaign_2025-11-24T12-14-47,Golden Home Real Estate,+971 4 228 8667,,7894+7QR - Al Rigga - Deira - Dubai - United Arab Emirates,https://www.google.com/maps/search/?api=1&query=Golden%20Home%20Real%20Estate&query_place_id=ChIJ-zJ6xklDXz4R7OfRfESypDg,Real estate agency,,1,LOW,40,,
2025-11-24T12:14:47.326Z,Real Estate - Deira Area Campaign (Phase 1),campaign_2025-11-24T12-14-47,Fine & Country Real Estate Broker LLC,+971 4 553 1595,,"Twin Tower - Deira, Nasser Sq - Dubai - United Arab Emirates",https://www.google.com/maps/search/?api=1&query=Fine%20%26%20Country%20Real%20Estate%20Broker%20LLC&query_place_id=ChIJNUa3DtBDXz4RBCl5GSkmmVE,Real estate agency,,5,LOW,40,,
2025-11-24T12:14:47.326Z,Real Estate - Deira Area Campaign (Phase 1),campaign_2025-11-24T12-14-47,Rise and Thrive Real Estate LLC,+971 52 541 8587,,"Ibis, riser business center - Al Rigga Rd - Al Muraqqabat - Deira - Dubai - United Arab Emirates",https://riseandthrive.properties/,Industrial real estate agency,,5,MEDIUM,55,,
2025-11-24T12:14:47.326Z,Real Estate - Deira Area Campaign (Phase 1),campaign_2025-11-24T12-14-47,Powered Facilities Management Services L.L.C,+971 4 432 3998,,SAHIKA NORAH BUILDING OFFICE 505 - Dubai - United Arab Emirates,https://www.google.com/maps/search/?api=1&query=Powered%20Facilities%20Management%20Services%20L.L.C&query_place_id=ChIJ86Arh3prXz4Rp4k-F7KJ2Qs,Property management company,,4.8,LOW,40,,
2025-11-24T12:14:47.326Z,Real Estate - Deira Area Campaign (Phase 1),campaign_2025-11-24T12-14-47,Bin Jarsh Real Estate,+971 4 227 7723,,Al Rigga - Deira - Dubai - United Arab Emirates,https://www.google.com/maps/search/?api=1&query=Bin%20Jarsh%20Real%20Estate&query_place_id=ChIJP8Y-XrVcXz4RUGFCI9gpeVM,Real estate agency,,3.1,LOW,40,,
2025-11-24T12:14:47.326Z,Real Estate - Deira Area Campaign (Phase 1),campaign_2025-11-24T12-14-47,100 Plus Properties,+971 4 432 1777,,786F+HQ Jazeera House - Office # 01 - Al Muraqqabat - Deira - Dubai - United Arab Emirates,http://www.100plusproperties.com/,Real estate consultant,,4,MEDIUM,55,,
2025-11-24T12:14:47.326Z,Real Estate - Deira Area Campaign (Phase 1),campaign_2025-11-24T12-14-47,Al Shamsi Property Management,+971 4 224 8333,,51 Baniyas Rd - Al Rigga - Dubai - United Arab Emirates,https://www.google.com/maps/search/?api=1&query=Al%20Shamsi%20Property%20Management&query_place_id=ChIJ4-yPYjNDXz4RmASBVp-80LE,Real estate agency,,,LOW,40,,
2025-11-24T12:14:47.326Z,Real Estate - Deira Area Campaign (Phase 1),campaign_2025-11-24T12-14-47,ALKHATTWA&ALOULA PROJECT MANAGEMENT SERVICES,+971 54 372 6096,,الدور الرابع ، مركز الغرير ، - Al Rigga Rd - Deira - Dubai - United Arab Emirates,https://www.google.com/maps/search/?api=1&query=ALKHATTWA%26ALOULA%20PROJECT%20MANAGEMENT%20SERVICES&query_place_id=ChIJ-48uMxZdXz4RLoXnyYzG3XQ,Property administration service,,5,LOW,40,,
2025-11-24T12:14:47.326Z,Real Estate - Deira Area Campaign (Phase 1),campaign_2025-11-24T12-14-47,API PORT SAEED BUILDING,+971 800 2741000,,124 - 34 Al Rigga Rd - Al Muraqqabat - Deira - Dubai - United Arab Emirates,https://apidubai.ae/,Property management company,,4.7,MEDIUM,55,,
2025-11-24T12:14:47.326Z,Real Estate - Deira Area Campaign (Phase 1),campaign_2025-11-24T12-14-47,AG Luxury Properties LLC,+971 52 527 0785,,Sheikha Noora Tower - Office No.910 - Seasons street - Al Thanyah First - Barsha Heights - Dubai - United Arab Emirates,/url?q=https://agluxuryproperties.com/&opi=79508299&sa=U&ved=0ahUKEwiryPS04YqRAxXVIEQIHVj9FxsQ61gIFygT&usg=AOvVaw1-3eXwGU32nGWiFbhuy7ZQ,Property management company,,4.8,MEDIUM,55,,
2025-11-24T12:14:47.326Z,Real Estate - Deira Area Campaign (Phase 1),campaign_2025-11-24T12-14-47,Decent Hostel and Holiday homes Near Burjuman Metro Station,+971 50 911 4855,,num - 24 17B Street - Al Mankhool - Dubai - United Arab Emirates,https://www.google.com/maps/search/?api=1&query=Decent%20Hostel%20and%20Holiday%20homes%20Near%20Burjuman%20Metro%20Station&query_place_id=ChIJwTzIijlDXz4R0TyTyFNecfI,Youth hostel,,4,LOW,40,,
2025-11-24T12:14:47.326Z,Real Estate - Deira Area Campaign (Phase 1),campaign_2025-11-24T12-14-47,Kingsforth Properties LLC,+971 55 722 1006,,Deira - 22A St - Al Khabaisi - Deira - Dubai - United Arab Emirates,http://www.kingsforthproperties.ae/,Property management company,,3.9,MEDIUM,55,,
2025-11-24T12:14:47.326Z,Real Estate - Deira Area Campaign (Phase 1),campaign_2025-11-24T12-14-47,Al Maymana Real Estate,+971 55 551 5164,,Al Maktoum Rd - Riggat Al Buteen - Deira - Dubai - United Arab Emirates,https://mimna.com/,Real estate agency,,5,MEDIUM,55,,
2025-11-24T12:14:47.326Z,Real Estate - Deira Area Campaign (Phase 1),campaign_2025-11-24T12-14-47,BE OUR GUEST Holiday Homes,+971 4 871 9200,,Blue Bay Tower - 13th floor - Business Bay - Dubai - United Arab Emirates,https://www.google.com/maps/search/?api=1&query=BE%20OUR%20GUEST%20Holiday%20Homes&query_place_id=ChIJTRU4RpBpXz4RXGaiHq3Y11I,Holiday home,,4.7,MEDIUM,55,,
2025-11-24T12:14:47.326Z,Real Estate - Deira Area Campaign (Phase 1),campaign_2025-11-24T12-14-47,B My Guest Holiday Homes,+971 4 564 6621,,Downtown Dubai - Dubai - United Arab Emirates,http://www.bmyguest.ae/,Holiday apartment rental,,4.6,MEDIUM,55,,
2025-11-24T12:14:47.326Z,Real Estate - Deira Area Campaign (Phase 1),campaign_2025-11-24T12-14-47,Topstay Hostel and Holiday Homes in Center of Bur Dubai,+971 50 281 4611,,الحمرية - Apartment # 201 - Building No 69 12B St - Dubai - United Arab Emirates,http://www.dubaihostel.net/,Youth hostel,,3.7,MEDIUM,55,,
2025-11-24T12:14:47.326Z,Real Estate - Deira Area Campaign (Phase 1),campaign_2025-11-24T12-14-47,MMP Real Estate Asset Management,+971 58 117 7638,,Empire Heights Tower B - Office 02 - Level 10 - Dubai - United Arab Emirates,https://www.managemyproperty.ae/,Property management company,,4.5,MEDIUM,55,,
2025-11-24T12:14:47.326Z,Real Estate - Deira Area Campaign (Phase 1),campaign_2025-11-24T12-14-47,NMM Real Estate,+971 52 917 2928,,788H+9P2 - Al Muraqqabat - Deira - Dubai - United Arab Emirates,https://www.nmmrealestate.com/,Real estate agency,,5,MEDIUM,55,,
2025-11-24T12:14:47.326Z,Real Estate - Deira Area Campaign (Phase 1),campaign_2025-11-24T12-14-47,Select Maison Real Estate L.L.C,+971 56 472 0005,,"Swissotel Al ghurair , Lobby area - Hor Al Anz - Deira - Dubai - United Arab Emirates",https://www.google.com/maps/search/?api=1&query=Select%20Maison%20Real%20Estate%20L.L.C&query_place_id=ChIJ6x6E5bhdXz4RRzD04lJ5onI,Real estate consultant,,5,LOW,40,,
2025-11-24T12:14:47.326Z,Real Estate - Deira Area Campaign (Phase 1),campaign_2025-11-24T12-14-47,Harbor Real Estate Broker LLC,+971 4 325 1616,,City Tower 2 - 18th Floor Office - 1803 Sheikh Zayed Rd - Trade Center First - Dubai - United Arab Emirates,https://www.google.com/maps/search/?api=1&query=Harbor%20Real%20Estate%20Broker%20LLC&query_place_id=ChIJb49zwfJCXz4RlvxGOgR2TU8,Real estate consultant,,4.7,LOW,40,,
2025-11-24T12:14:47.326Z,Real Estate - Deira Area Campaign (Phase 1),campaign_2025-11-24T12-14-47,Noor Al Matar Real Estate,+971 52 434 7327,,Riggs business centre - Al Rigga Rd - Al Muraqqabat - Deira - Dubai - United Arab Emirates,https://www.google.com/maps/search/?api=1&query=Noor%20Al%20Matar%20Real%20Estate&query_place_id=ChIJdUZVMB9dXz4Rxf5wEfVo9zY,Real estate rental agency,,1,LOW,40,,
2025-11-24T12:14:47.326Z,Real Estate - Deira Area Campaign (Phase 1),campaign_2025-11-24T12-14-47,Al Fardan Real Estate,+971 800 8088,,Deira - Al Rigga - Dubai - United Arab Emirates,https://www.google.com/maps/search/?api=1&query=Al%20Fardan%20Real%20Estate&query_place_id=ChIJBdkROUhDXz4RJ8WhzGqBPVo,Real estate agency,,2.1,LOW,40,,
2025-11-24T12:14:47.326Z,Real Estate - Deira Area Campaign (Phase 1),campaign_2025-11-24T12-14-47,EGIT REAL ESTATE L L C,+971 52 506 5989,,Baniyas Tower - OFFICE 107 EXIT 1 - near BANIYAS SQUARE METRO STATION - Al Rigga - Deira - Dubai - United Arab Emirates,http://www.egitrealestate.com/,Real estate agency,,5,MEDIUM,55,,
2025-11-24T12:14:47.326Z,Real Estate - Deira Area Campaign (Phase 1),campaign_2025-11-24T12-14-47,Real Returns Real Estate,+971 55 622 3313,,23 Street 1 - Dubai - United Arab Emirates,https://www.google.com/maps/search/?api=1&query=Real%20Returns%20Real%20Estate&query_place_id=ChIJsaVHpeNdXz4RkfIrHK72Aho,Real estate agency,,3.8,LOW,40,,
2025-11-24T12:14:47.326Z,Real Estate - Deira Area Campaign (Phase 1),campaign_2025-11-24T12-14-47,Super Builders and Real Estate LLC,+971 55 231 9720,,"Al-Dana Building - Office 702, 7th Floor - Al Maktoum Rd - Al Muraqqabat - Deira - Dubai - United Arab Emirates",http://www.superbuilderpvtltd.com/,Housing society,,4.7,MEDIUM,55,,
2025-11-24T12:14:47.326Z,Real Estate - Deira Area Campaign (Phase 1),campaign_2025-11-24T12-14-47,Kyna.ai Property Finder in Dubai,+971 50 564 0331,,"No. 404, Malik Sultan Muhammad Abdullah Karmastaji - Al Murar - Dubai - United Arab Emirates",https://www.google.com/maps/search/?api=1&query=Kyna.ai%20Property%20Finder%20in%20Dubai&query_place_id=ChIJSxUBlbVDXz4Rx4KAzoZS2n0,Property investment company,,4.8,LOW,40,,
2025-11-24T12:14:47.326Z,Real Estate - Deira Area Campaign (Phase 1),campaign_2025-11-24T12-14-47,Colliers - Rolex Tower,+971 800 36554377,,Rolex Tower - 3rd Floor - Sheikh Zayed Rd - Dubai - United Arab Emirates,https://www.colliers.com/,Property management company,,2.7,MEDIUM,55,,
2025-11-24T12:14:47.326Z,Real Estate - Deira Area Campaign (Phase 1),campaign_2025-11-24T12-14-47,Expert Properties,+971 4 495 0100,,Grosvenor Tower - 9th Floor - Marasi Dr - Business Bay - Dubai - United Arab Emirates,https://expertproperties.com/,Real estate agency,,4.6,HIGH,70,,
2025-11-24T12:14:47.326Z,Real Estate - Deira Area Campaign (Phase 1),campaign_2025-11-24T12-14-47,"BSO - Real Estate Management, Dubai, UAE",+971 4 279 9100,,"Office 903, A4 - Financial Street - Downtown Dubai - Dubai - United Arab Emirates",https://bso.ae/?utm_source=Google-map&utm_content=Dubai-crystal,Property management company,,4.4,MEDIUM,55,,
2025-11-24T12:14:47.326Z,Real Estate - Deira Area Campaign (Phase 1),campaign_2025-11-24T12-14-47,Better Homes LLC - Dubai (Head Office),+971 600 522233,,Vision Tower - 42nd - Business Bay - Dubai - United Arab Emirates,https://www.bhomes.com/,Real estate agency,,4.3,HIGH,70,,
2025-11-24T12:14:47.326Z,Real Estate - Deira Area Campaign (Phase 1),campaign_2025-11-24T12-14-47,haus & haus Property Management,+971 4 302 5800,,"Gold & Diamond Park - Office 3210, Building 3 - Sheikh Zayed Rd - Al Quoz - Al Quoz Industrial Area 3 - Dubai - United Arab Emirates",http://hausandhaus.com/other-services/property-management/?utm_source=gmb&utm_medium=organic&utm_campaign=haus-gmb,Property management company,,4.8,MEDIUM,55,,
2025-11-24T12:14:47.326Z,Real Estate - Deira Area Campaign (Phase 1),campaign_2025-11-24T12-14-47,ALKAYIN PROJECT MANAGEMENT SERVICES,+971 56 856 9474,,Royal auto centre suite - 103 Al Maktoum Hospital Rd - Naif - Deira - Dubai - United Arab Emirates,https://www.google.com/maps/search/?api=1&query=ALKAYIN%20PROJECT%20MANAGEMENT%20SERVICES&query_place_id=ChIJzTcYALppXz4RfaJcvdWJl9U,Property management company,,5,LOW,40,,
2025-11-24T12:14:47.326Z,Real Estate - Deira Area Campaign (Phase 1),campaign_2025-11-24T12-14-47,Binayah Properties LLC,+971 4 243 8479,,Liberty Building - Mezzanine Floor - 749 Sheikh Zayed Rd - Al Quoz - Al Qouz Ind.third - Dubai - United Arab Emirates,https://www.binayah.com/,Real estate agent,,4.4,MEDIUM,55,,
2025-11-24T12:14:47.326Z,Real Estate - Deira Area Campaign (Phase 1),campaign_2025-11-24T12-14-47,Al Saqer Property Management LLC - Dubai,+971 600 555556,,Sama Tower - 906 Sheikh Zayed Rd - Trade Center First - Dubai - United Arab Emirates,http://www.aspm.ae/,Property management company,,4.8,MEDIUM,55,,
2025-11-24T12:14:47.326Z,Real Estate - Deira Area Campaign (Phase 1),campaign_2025-11-24T12-14-47,First Class Property Management,+971 4 554 0158,,Burlington Tower - Office 2306 Marasi Dr - Business Bay - Dubai - United Arab Emirates,https://www.firstclass-dxb.com/,Property management company,,4.9,HIGH,70,,
2025-11-24T12:14:47.326Z,Real Estate - Deira Area Campaign (Phase 1),campaign_2025-11-24T12-14-47,GuestReady - Property Management Dubai,+971 4 571 1200,,Bayswater Tower - Office 1206 - Marasi Dr - Business Bay - Dubai - United Arab Emirates,https://www.guestready.com/property-management-dubai/?utm_source=google&utm_medium=organic&utm_campaign=gbp-listing-dubai,Property management company,,4.6,HIGH,70,,
2025-11-24T12:14:47.326Z,Real Estate - Deira Area Campaign (Phase 1),campaign_2025-11-24T12-14-47,Sunday Hotel Holiday international Dubai,+971 4 357 2999,,Khaled bin Al Waleed Building - 20th St - Bur Dubai - Al Hamriya - Dubai - United Arab Emirates,https://www.oyorooms.com/245937/,Hotel,,4,MEDIUM,55,,
2025-11-24T12:14:47.326Z,Real Estate - Deira Area Campaign (Phase 1),campaign_2025-11-24T12-14-47,Aquamarine Properties,+971 55 773 8898,,"NGI House Building, Office 401 - Port Saeed - Dubai - United Arab Emirates",https://www.google.com/maps/search/?api=1&query=Aquamarine%20Properties&query_place_id=ChIJNWLJ2dZdXz4RYIS65Kp7JcI,Real estate agency,,5,LOW,40,,
2025-11-24T12:14:47.326Z,Real Estate - Deira Area Campaign (Phase 1),campaign_2025-11-24T12-14-47,White Lilies Real Estate,+971 56 487 5180,,"782M+XWV City Avenue Building - Office No M06, M floor - Port Saeed - Deira - Dubai - United Arab Emirates",https://www.google.com/maps/search/?api=1&query=White%20Lilies%20Real%20Estate&query_place_id=ChIJ3e3gvXhdXz4REp_s2YfjkTg,Real estate rental agency,,5,LOW,40,,
2025-11-24T12:14:47.326Z,Real Estate - Deira Area Campaign (Phase 1),campaign_2025-11-24T12-14-47,Brick & Block Properties,+971 54 308 0910,,Airport Road - Port Saeed - Deira - Dubai - United Arab Emirates,https://www.google.com/maps/search/?api=1&query=Brick%20%26%20Block%20Properties&query_place_id=ChIJ2d2-4jhdXz4RjVEq9es2vYg,Real estate agency,,4.8,LOW,40,,
2025-11-24T12:14:47.326Z,Real Estate - Deira Area Campaign (Phase 1),campaign_2025-11-24T12-14-47,Hawabee Properties,+971 56 729 7736,,"708, Al Etihad Building, Opposite Pullman Residences Near Deira City Center, Port Saeed - Road - Deira - Dubai - United Arab Emirates",https://hawabeeproperties.com/,Real estate consultant,,5,MEDIUM,55,,
2025-11-24T12:14:47.326Z,Real Estate - Deira Area Campaign (Phase 1),campaign_2025-11-24T12-14-47,Embark Properties,+971 55 800 0530,,Ali Khalifa Belaisha Building - Office M-02 - 131 Sheikh Rashid Rd - Al Karama - Dubai - United Arab Emirates,https://www.theembarkproperties.com/,Real estate consultant,,4.9,MEDIUM,55,,
2025-11-24T12:14:47.326Z,Real Estate - Deira Area Campaign (Phase 1),campaign_2025-11-24T12-14-47,TAS PROPERTIES LLC,+971 4 269 3100,,29C St - Al Karama - Dubai - United Arab Emirates,https://tasrealtydxb.com/,Property management company,,5,MEDIUM,55,,
2025-11-24T12:14:47.326Z,Real Estate - Deira Area Campaign (Phase 1),campaign_2025-11-24T12-14-47,SWA properties,+971 4 591 2233,,Business Village Port Saeed Deira Block Entrance 1 - office 321 - Dubai - United Arab Emirates,https://swaproperties.com/,Real estate consultant,,5,MEDIUM,55,,
2025-11-24T12:14:47.326Z,Real Estate - Deira Area Campaign (Phase 1),campaign_2025-11-24T12-14-47,Key To Success Real Estate Dubai,+971 50 235 2092,,"NBQ Bank Building, Bank Street - Office 304 3rd Floor - Dubai - United Arab Emirates",https://www.google.com/maps/search/?api=1&query=Key%20To%20Success%20Real%20Estate%20Dubai&query_place_id=ChIJHcbgC0lDXz4R2zVtMn5-_SQ,Real estate agency,,5,LOW,40,,
2025-11-24T12:14:47.326Z,Real Estate - Deira Area Campaign (Phase 1),campaign_2025-11-24T12-14-47,Tribulus Properties L.L.C,+971 50 168 1225,,"Emitac Building, HNS Business Center, 102-12 - Al Garhoud - Dubai - United Arab Emirates",https://www.google.com/maps/search/?api=1&query=Tribulus%20Properties%20L.L.C&query_place_id=ChIJ1YtEXdpdXz4R2cnbAkR9ub0,Real estate agency,,5,LOW,40,,
2025-11-24T12:14:47.326Z,Real Estate - Deira Area Campaign (Phase 1),campaign_2025-11-24T12-14-47,Daralwafa Real estate Management supervision services LLC,+971 50 268 3392,,Al Mankhool - Dubai - United Arab Emirates,http://www.mddaralwafa.in/,Property management company,,,MEDIUM,55,,
2025-11-24T12:14:47.326Z,Real Estate - Deira Area Campaign (Phase 1),campaign_2025-11-24T12-14-47,Ayana Properties,+971 4 370 8140,,Zaabeel Road - 9B St - Dubai - United Arab Emirates,https://ayanaproperties.com/,Real estate agency,,4.4,MEDIUM,55,,
2025-11-24T12:14:47.326Z,Real Estate - Deira Area Campaign (Phase 1),campaign_2025-11-24T12-14-47,Bel Jafla Real Estate,+971 4 337 3600,,68V4+RC2 - Kuwait St - Al Karama - Dubai - United Arab Emirates,https://www.google.com/maps/search/?api=1&query=Bel%20Jafla%20Real%20Estate&query_place_id=ChIJjR7Z6VxDXz4RfS5DHHjIMBM,Real estate agency,,2.7,LOW,40,,
2025-11-24T12:14:47.326Z,Real Estate - Deira Area Campaign (Phase 1),campaign_2025-11-24T12-14-47,Dorotea Commercial Brokers LLC,+971 50 236 9704,,"Unit 208 Hermitage Building, Dubai, UAE - Beside Karama Post Office - Dubai - United Arab Emirates",https://www.google.com/maps/search/?api=1&query=Dorotea%20Commercial%20Brokers%20LLC&query_place_id=ChIJw0dkDNZCXz4R-mUwyck_wgE,Commercial real estate agency,,3,LOW,40,,
2025-11-24T12:14:47.326Z,Real Estate - Deira Area Campaign (Phase 1),campaign_2025-11-24T12-14-47,SPECTRUM REAL ESTATE EST,+971 4 396 2996,,"Al Sherifi Centre, Opp Central Post Office Dubai - United Arab Emirates",https://www.spectrumdxb.com/,Property administration service,,5,MEDIUM,55,,
2025-11-24T12:14:47.326Z,Real Estate - Deira Area Campaign (Phase 1),campaign_2025-11-24T12-14-47,Abdulla Al Rais Real Estate,+971 4 397 6394,,Kuwait St - Al Karama - Dubai - United Arab Emirates,https://www.google.com/maps/search/?api=1&query=Abdulla%20Al%20Rais%20Real%20Estate&query_place_id=ChIJn8vRCdhCXz4RioVei6-hMZk,Real estate agency,,5,LOW,40,,
2025-11-24T12:14:47.326Z,Real Estate - Deira Area Campaign (Phase 1),campaign_2025-11-24T12-14-47,"Dotcoliv Property # 5 Burdubai ,Dubai",+971 56 336 4646,,STREET 16 Khalid Bin Al Waleed Rd - Al Hamriya - Dubai - United Arab Emirates,https://www.dotcoliv.com/,Property management company,,5,MEDIUM,55,,
2025-11-24T12:14:47.326Z,Real Estate - Deira Area Campaign (Phase 1),campaign_2025-11-24T12-14-47,My Income Expert Real Estate LLC,+971 52 660 5683,,"Al Gurg Building (Karama), office M1-45, Al Karama, Umm Hurair st - D78 - Dubai - United Arab Emirates",https://www.google.com/maps/search/?api=1&query=My%20Income%20Expert%20Real%20Estate%20LLC&query_place_id=ChIJkW6oQnVDXz4RqiTfWb9d2iY,Real estate agency,,,LOW,40,,
2025-11-24T12:14:47.326Z,Real Estate - Deira Area Campaign (Phase 1),campaign_2025-11-24T12-14-47,"Easy Home Real Estate, Dubai",+971 56 404 5052,,Bur Dubai - Dubai - United Arab Emirates,https://www.easyhomes.ae/,Real estate agency,,,MEDIUM,55,,
2025-11-24T12:14:47.326Z,Real Estate - Deira Area Campaign (Phase 1),campaign_2025-11-24T12-14-47,Belshalat Real Estate,+971 4 351 5454,,774W+8VP - Al Mankhool - Dubai - United Arab Emirates,https://www.google.com/maps/search/?api=1&query=Belshalat%20Real%20Estate&query_place_id=ChIJ4zz3YDtDXz4RW7i14ZDIIfA,Real estate agency,,4.2,LOW,40,,
2025-11-24T12:14:47.326Z,Real Estate - Deira Area Campaign (Phase 1),campaign_2025-11-24T12-14-47,Finsure Real Estate,+971 50 957 2501,,Ali Khalifa Belaisha Bin Belaisha Alketbi Building - Office No : 310 - Al Karama - Dubai - United Arab Emirates,http://www.finsurerealestate.com/,Industrial real estate agency,,,MEDIUM,55,,
2025-11-24T12:14:47.326Z,Real Estate - Deira Area Campaign (Phase 1),campaign_2025-11-24T12-14-47,Lucky Real Estate,+971 4 397 6000,,Khalid Bin Al Waleed Rd - Al Hamriya - Dubai - United Arab Emirates,http://www.luckyre.ae/,Property management company,,2.9,MEDIUM,55,,
2025-11-24T12:14:47.326Z,Real Estate - Deira Area Campaign (Phase 1),campaign_2025-11-24T12-14-47,Royal Sigma Real Estate,+971 4 591 1212,,bur dubai - office 107 atrium center - Khalid Bin Al Waleed Rd - Al Mankhool - Dubai - United Arab Emirates,https://www.royalsigma.ae/,Real estate agency,,3.7,MEDIUM,55,,
2025-11-24T12:14:47.326Z,Real Estate - Deira Area Campaign (Phase 1),campaign_2025-11-24T12-14-47,Properties Office,+971 56 214 0615,,Afaf Building Bur Dubai - 7 St - Al Mankhool - Dubai - United Arab Emirates,https://www.google.com/maps/search/?api=1&query=Properties%20Office&query_place_id=ChIJ_9zbVupDXz4R8Y1njIskvBI,Real estate consultant,,1,LOW,40,,
2025-11-24T12:14:47.326Z,Real Estate - Deira Area Campaign (Phase 1),campaign_2025-11-24T12-14-47,SDK ROOM SPACE,+971 55 228 3719,,NEW GOLD SOUQ CENTER AL RAFFA - 3 - BUR DUBAI - Dubai - United Arab Emirates,https://www.google.com/maps/search/?api=1&query=SDK%20ROOM%20SPACE&query_place_id=ChIJCfMyvn5DXz4RQnN8CYA3CYY,Property management company,,4.5,LOW,40,,
2025-11-24T12:14:47.326Z,Real Estate - Deira Area Campaign (Phase 1),campaign_2025-11-24T12-14-47,Royal Sigma Real Estate LLC,+971 4 591 1212,,11 1A St - Al Mankhool - Dubai - United Arab Emirates,https://royalsigma.ae/,Real estate consultant,,3.7,MEDIUM,55,,
2025-11-24T12:14:47.326Z,Real Estate - Deira Area Campaign (Phase 1),campaign_2025-11-24T12-14-47,Sigma 9 Real Estate,+971 4 386 3444,,134 Khalid Bin Al Waleed Rd - Al Mankhool - Dubai - United Arab Emirates,https://sigma9realty.com/,Real estate agency,,5,MEDIUM,55,,
2025-11-24T12:14:47.326Z,Real Estate - Deira Area Campaign (Phase 1),campaign_2025-11-24T12-14-47,Real Rewards Real Estate,+971 50 454 4303,,The Business centre - Office No. 507 - 5th Khalid Bin Al Waleed Rd - Al Hamriya - Dubai - United Arab Emirates,https://realrewardsrealestate.com/,Real estate consultant,,,MEDIUM,55,,
2025-11-24T12:14:47.326Z,Real Estate - Deira Area Campaign (Phase 1),campaign_2025-11-24T12-14-47,SHS First Real Estate,+971 58 333 0247,,54 11c St - Al Raffa - Dubai - United Arab Emirates,http://shsrealestatedubai.com/,Real estate consultant,,5,MEDIUM,55,,
2025-11-24T12:14:47.326Z,Real Estate - Deira Area Campaign (Phase 1),campaign_2025-11-24T12-14-47,Razooqi Real Estate,+971 4 370 8922,,"204, Hermitage Bldg, Zabeel Road, Karama - Dubai - United Arab Emirates",http://www.razooqirealestate.com/,Real estate consultant,,,MEDIUM,55,,
2025-11-24T12:14:47.326Z,Real Estate - Deira Area Campaign (Phase 1),campaign_2025-11-24T12-14-47,JSG Real Estate,+971 4 320 2030,,Zainal Mohebi Plaza - 13A St - Al Karama - Dubai - United Arab Emirates,http://www.jsgrealestate.ae/,Real estate agency,,,MEDIUM,55,,
2025-11-24T12:14:47.326Z,Real Estate - Deira Area Campaign (Phase 1),campaign_2025-11-24T12-14-47,Dream Home Real Estate,+971 4 352 2775,,Bank Street Khalid Bin Al Waleed Rd - Al Mankhool - Dubai - United Arab Emirates,https://www.google.com/maps/search/?api=1&query=Dream%20Home%20Real%20Estate&query_place_id=ChIJg5hGdjtDXz4RgJIM9fxmIJk,Real estate agency,,3.7,LOW,40,,
2025-11-24T12:14:47.326Z,Real Estate - Deira Area Campaign (Phase 1),campaign_2025-11-24T12-14-47,RUBICON REAL ESTATE L.L.C,+971 58 524 4004,,17 1A St - Al Mankhool - Dubai - United Arab Emirates,https://www.google.com/maps/search/?api=1&query=RUBICON%20REAL%20ESTATE%20L.L.C&query_place_id=ChIJZW4PSQBDXz4RrYsmHcs7RHg,Real estate agency,,5,LOW,40,,
2025-11-24T12:14:47.326Z,Real Estate - Deira Area Campaign (Phase 1),campaign_2025-11-24T12-14-47,Sinclair Real Estate,+971 50 602 9669,,Bank Street Building - D79 - Business Bay - Dubai - United Arab Emirates,https://www.google.com/maps/search/?api=1&query=Sinclair%20Real%20Estate&query_place_id=ChIJ00GORfNcXz4ReRMJ9yHqSEI,Real estate agency,,3.4,MEDIUM,55,,
2025-11-24T12:14:47.326Z,Real Estate - Deira Area Campaign (Phase 1),campaign_2025-11-24T12-14-47,Sunshine Homes Real Estate,+971 4 396 4999,,Bank Street Khalid Bin Al Waleed Rd - Al Hamriya - Dubai - United Arab Emirates,https://www.google.com/maps/search/?api=1&query=Sunshine%20Homes%20Real%20Estate&query_place_id=ChIJgTeyBztDXz4RdtUQ5CMwsQY,Real estate agency,,5,LOW,40,,
2025-11-24T12:14:47.326Z,Real Estate - Deira Area Campaign (Phase 1),campaign_2025-11-24T12-14-47,Green Apple Real Estate Broker,+971 55 583 1688,,"602, Al Safa Building (Mostafawi Carpets Next to Al Fahidi Metro Stn Exit 1 - Khalid Bin Al Waleed Rd - Dubai - United Arab Emirates",https://www.google.com/maps/search/?api=1&query=Green%20Apple%20Real%20Estate%20Broker&query_place_id=ChIJQ6HFjDtDXz4RqFfahvyWSfc,Real estate agency,,4,LOW,40,,
